,AgentName,steps,reward
423,CNNAgent,91,79
424,CNNAgent,58,112
425,CNNAgent,73,97
426,CNNAgent,91,79
427,CNNAgent,43,127
428,CNNAgent,53,117
429,CNNAgent,63,107
430,CNNAgent,54,116
431,CNNAgent,65,105
432,CNNAgent,76,94
433,CNNAgent,57,113
434,CNNAgent,77,93
435,CNNAgent,78,92
436,CNNAgent,62,108
437,CNNAgent,63,107
438,CNNAgent,73,97
439,CNNAgent,50,120
440,CNNAgent,82,88
441,CNNAgent,59,111
442,CNNAgent,55,115
443,CNNAgent,78,92
444,CNNAgent,52,118
445,CNNAgent,60,110
446,CNNAgent,61,109
447,CNNAgent,65,105
448,CNNAgent,77,93
449,CNNAgent,72,98
450,CNNAgent,51,119
451,CNNAgent,47,123
452,CNNAgent,52,118
453,CNNAgent,64,106
454,CNNAgent,63,107
455,CNNAgent,73,97
456,CNNAgent,52,118
457,CNNAgent,64,106
458,CNNAgent,57,113
459,CNNAgent,69,101
460,CNNAgent,58,112
461,CNNAgent,49,121
462,CNNAgent,57,113
463,CNNAgent,68,102
464,CNNAgent,44,126
465,CNNAgent,60,110
466,CNNAgent,79,91
467,CNNAgent,59,111
468,CNNAgent,43,127
469,CNNAgent,75,95
470,CNNAgent,90,80
471,CNNAgent,49,121
472,CNNAgent,62,108
473,CNNAgent,58,112
474,CNNAgent,70,100
475,CNNAgent,86,84
476,CNNAgent,50,120
477,CNNAgent,52,118
478,CNNAgent,70,100
479,CNNAgent,60,110
480,CNNAgent,58,112
481,CNNAgent,63,107
482,CNNAgent,73,97
483,CNNAgent,36,134
484,CNNAgent,69,101
485,CNNAgent,80,90
486,CNNAgent,74,96
487,CNNAgent,84,86
488,CNNAgent,41,129
489,CNNAgent,62,108
490,CNNAgent,38,132
491,CNNAgent,46,124
492,CNNAgent,67,103
493,CNNAgent,60,110
494,CNNAgent,69,101
495,CNNAgent,61,109
496,CNNAgent,64,106
497,CNNAgent,71,99
498,CNNAgent,51,119
499,CNNAgent,61,109
500,CNNAgent,82,88
501,CNNAgent,47,123
502,CNNAgent,60,110
503,CNNAgent,53,117
504,CNNAgent,56,114
505,CNNAgent,52,118
506,CNNAgent,66,104
507,CNNAgent,60,110
508,CNNAgent,79,91
509,CNNAgent,60,110
510,CNNAgent,55,115
511,CNNAgent,47,123
512,CNNAgent,75,95
513,CNNAgent,52,118
514,CNNAgent,47,123
515,CNNAgent,73,97
516,CNNAgent,70,100
517,CNNAgent,55,115
518,CNNAgent,84,86
519,CNNAgent,59,111
520,CNNAgent,61,109
521,CNNAgent,36,134
522,CNNAgent,50,120
523,CNNAgent,61,109
524,CNNAgent,41,129
525,CNNAgent,57,113
