,AgentName,steps,reward
245,RandomAgent,94,76
246,RandomAgent,100,70
247,RandomAgent,96,74
248,RandomAgent,96,74
249,RandomAgent,97,73
250,RandomAgent,98,72
251,RandomAgent,92,78
252,RandomAgent,95,75
253,RandomAgent,100,70
254,RandomAgent,100,70
255,RandomAgent,100,70
256,RandomAgent,97,73
257,RandomAgent,96,74
258,RandomAgent,86,84
259,RandomAgent,100,70
260,RandomAgent,99,71
261,RandomAgent,97,73
262,RandomAgent,98,72
263,RandomAgent,94,76
264,RandomAgent,100,70
265,RandomAgent,95,75
266,RandomAgent,97,73
267,RandomAgent,99,71
268,RandomAgent,91,79
269,RandomAgent,82,88
270,RandomAgent,100,70
271,RandomAgent,95,75
272,RandomAgent,85,85
273,RandomAgent,96,74
274,RandomAgent,96,74
275,RandomAgent,98,72
276,RandomAgent,96,74
277,RandomAgent,100,70
278,RandomAgent,99,71
279,RandomAgent,97,73
280,RandomAgent,93,77
281,RandomAgent,92,78
282,RandomAgent,100,70
283,RandomAgent,100,70
284,RandomAgent,94,76
285,RandomAgent,100,70
286,RandomAgent,92,78
287,RandomAgent,99,71
288,RandomAgent,98,72
289,RandomAgent,97,73
290,RandomAgent,100,70
291,RandomAgent,98,72
292,RandomAgent,93,77
293,RandomAgent,100,70
294,RandomAgent,86,84
295,RandomAgent,100,70
296,RandomAgent,96,74
297,RandomAgent,97,73
298,RandomAgent,98,72
299,RandomAgent,96,74
300,RandomAgent,98,72
301,RandomAgent,100,70
302,RandomAgent,92,78
303,RandomAgent,98,72
304,RandomAgent,92,78
305,RandomAgent,94,76
306,RandomAgent,99,71
307,RandomAgent,97,73
308,RandomAgent,75,95
309,RandomAgent,97,73
310,RandomAgent,99,71
311,RandomAgent,78,92
312,RandomAgent,99,71
313,RandomAgent,85,85
314,RandomAgent,90,80
315,RandomAgent,94,76
316,RandomAgent,99,71
317,RandomAgent,100,70
318,RandomAgent,93,77
319,RandomAgent,100,70
320,RandomAgent,94,76
321,RandomAgent,100,70
322,RandomAgent,94,76
323,RandomAgent,94,76
324,RandomAgent,99,71
325,RandomAgent,90,80
326,RandomAgent,92,78
327,RandomAgent,97,73
328,RandomAgent,96,74
329,RandomAgent,96,74
330,RandomAgent,95,75
331,RandomAgent,97,73
332,RandomAgent,100,70
333,RandomAgent,88,82
334,RandomAgent,100,70
335,RandomAgent,89,81
336,RandomAgent,92,78
337,RandomAgent,100,70
338,RandomAgent,94,76
339,RandomAgent,100,70
340,RandomAgent,100,70
341,RandomAgent,98,72
342,RandomAgent,98,72
343,RandomAgent,92,78
344,RandomAgent,98,72
345,RandomAgent,98,72
346,RandomAgent,100,70
